6.99835	-0.495924	-1.05325	-25.2306	6.44119	-3.14955	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
6.99678	-0.504168	-1.00036	-29.8006	6.52249	-3.32007	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
6.97682	-0.562614	-1.09366	-25.8075	6.5453	-3.45745	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
6.97688	-0.570877	-1.05135	-30.3514	6.6358	-3.59197	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
6.96739	-0.629706	-1.13836	-26.9239	6.76011	-3.75457	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
6.97004	-0.648629	-1.14488	-28.2478	6.83625	-3.92723	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
6.96508	-0.708265	-1.22907	-25.2047	6.85997	-4.05805	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
6.96839	-0.726653	-1.2416	-26.3835	6.86943	-4.18507	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
6.96678	-0.786581	-1.32356	-23.7198	6.94332	-4.34473	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
6.97209	-0.809884	-1.35216	-23.4619	7.05156	-4.49706	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
6.9739	-0.868678	-1.43108	-21.192	7.04099	-4.55018	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
6.9797	-0.884219	-1.4496	-22.4419	7.10252	-4.67934	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
6.98484	-0.94353	-1.52864	-20.4744	7.14735	-4.86125	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
6.99292	-0.952814	-1.54428	-22.9714	7.3138	-5.05204	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.00258	-1.0126	-1.62398	-21.2605	7.30424	-5.15404	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.00985	-1.02974	-1.6515	-22.1582	7.29446	-5.23429	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.02311	-1.0903	-1.7327	-20.6361	7.44737	-5.45308	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.03318	-1.10664	-1.76258	-21.5905	7.63082	-5.61863	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.05117	-1.16686	-1.84405	-20.2626	7.64356	-5.66706	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.06049	-1.18409	-1.87615	-20.9254	7.60376	-5.74774	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.07974	-1.24502	-1.95983	-19.7342	7.7342	-5.95374	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.0908	-1.25526	-1.99727	-21.642	7.82165	-6.06822	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.1148	-1.31703	-2.08329	-20.5781	7.95703	-6.24328	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.12792	-1.33477	-2.11833	-21.0661	8.17338	-6.44684	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.1556	-1.39646	-2.20542	-20.1179	8.15891	-6.45335	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.16743	-1.41379	-2.24116	-20.5617	8.08628	-6.51855	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.19573	-1.47643	-2.33116	-19.6948	8.25411	-6.74791	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.20843	-1.49247	-2.36932	-20.292	8.25648	-6.78122	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.23967	-1.55509	-2.46071	-19.5181	8.44494	-6.95805	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.25286	-1.57162	-2.49827	-19.9562	8.39359	-7.01743	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.28469	-1.63512	-2.59259	-19.2481	8.54925	-7.24433	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.2995	-1.648	-2.63966	-20.2857	8.64403	-7.39047	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.33376	-1.71252	-2.73706	-19.6399	8.73559	-7.5421	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.34945	-1.7313	-2.76948	-19.6316	8.87176	-7.71912	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.38417	-1.79589	-2.86854	-19.045	8.84538	-7.75497	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.39956	-1.81126	-2.91034	-19.55	8.88333	-7.88636	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.43482	-1.87668	-3.01235	-19.0115	8.95966	-8.0381	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.44934	-1.89505	-3.04339	-18.9562	8.8564	-8.01424	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.48479	-1.96048	-3.147	-18.4677	9.05896	-8.24314	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.50138	-1.97538	-3.19068	-18.9633	9.17781	-8.47056	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.53687	-2.04186	-3.29766	-18.5126	9.15332	-8.54857	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.55314	-2.05949	-3.33059	-18.5432	9.22922	-8.6898	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.58862	-2.12614	-3.43944	-18.133	9.24541	-8.76863	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.60611	-2.1363	-3.50385	-19.2952	9.37748	-9.00609	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.64376	-2.20481	-3.61726	-18.916	9.44703	-9.15328	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.66092	-2.22166	-3.65278	-19.0316	9.50096	-9.25642	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.69849	-2.29015	-3.76761	-18.6857	9.54157	-9.35195	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.71512	-2.30654	-3.80437	-18.8357	9.47534	-9.42627	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.75095	-2.37595	-3.92237	-18.5115	9.54779	-9.64959	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.76891	-2.39087	-3.96853	-18.9086	9.69942	-9.88416	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.80479	-2.46108	-4.08935	-18.6092	9.64606	-9.9341	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.82157	-2.47792	-4.12269	-18.6539	9.60087	-9.96395	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.85741	-2.54818	-4.24497	-18.3807	9.73801	-10.1396	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.87593	-2.56407	-4.28521	-18.59	9.92627	-10.4745	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.91039	-2.63554	-4.41113	-18.333	9.75524	-10.4732	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.92749	-2.65054	-4.45564	-18.6328	9.71825	-10.5087	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.96201	-2.72272	-4.58418	-18.3961	9.85048	-10.7526	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.97982	-2.73934	-4.61881	-18.4615	9.88465	-10.9383	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.01253	-2.81228	-4.75018	-18.2394	9.83614	-11.041	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.03005	-2.828	-4.79096	-18.4277	9.83952	-11.1692	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.06147	-2.90186	-4.92542	-18.2196	9.84568	-11.3496	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.0793	-2.91773	-4.96688	-18.406	9.87961	-11.5637	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.10911	-2.99225	-5.10397	-18.2113	9.83206	-11.6307	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.12655	-3.01059	-5.12519	-18.0141	9.85311	-11.8523	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.15372	-3.08517	-5.26382	-17.8315	9.74928	-11.8442	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.17046	-3.10145	-5.30055	-17.9188	9.69694	-11.9706	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.19497	-3.17686	-5.44224	-17.7454	9.65354	-12.1497	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.21193	-3.19453	-5.4688	-17.6521	9.72311	-12.3964	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.23376	-3.26985	-5.61179	-17.4896	9.54859	-12.3478	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.24894	-3.28816	-5.62989	-17.2657	9.39039	-12.3902	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.26701	-3.36343	-5.77431	-17.1113	9.36086	-12.5501	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.28236	-3.38064	-5.80306	-17.0587	9.34456	-12.7106	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.29758	-3.45594	-5.94902	-16.9134	9.22134	-12.7613	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.31201	-3.47567	-5.95499	-16.5189	9.15326	-13.0031	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.32105	-3.55079	-6.10238	-16.3759	8.84161	-12.9519	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.33381	-3.56934	-6.11755	-16.1268	8.71632	-12.9613	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.33986	-3.64355	-6.26463	-15.9938	8.66358	-13.0431	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.35199	-3.6626	-6.2746	-15.6804	8.54518	-13.1702	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.35343	-3.73606	-6.42186	-15.5531	8.35763	-13.1557	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.36404	-3.75569	-6.42379	-15.1446	8.22926	-13.1698	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.36087	-3.82754	-6.56945	-15.024	8.03583	-13.1513	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.36991	-3.8463	-6.57649	-14.6971	7.82914	-13.0525	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.36308	-3.91673	-6.72083	-14.584	7.76538	-13.1647	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.37236	-3.93391	-6.74419	-14.4686	7.66146	-13.3079	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.36142	-4.00351	-6.88845	-14.3608	7.44786	-13.2517	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.36846	-4.02159	-6.898	-14.0868	7.21108	-13.0985	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.354	-4.08965	-7.04061	-13.9854	7.16011	-13.2382	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.35936	-4.10836	-7.0389	-13.5937	6.88472	-12.9588	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.34125	-4.17436	-7.17874	-13.4982	6.84891	-13.1493	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.34689	-4.19236	-7.18562	-13.2126	6.77424	-13.2337	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.32554	-4.25643	-7.32286	-13.1229	6.55759	-13.0679	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.33027	-4.27283	-7.34367	-12.9999	6.40137	-13.0799	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.30578	-4.33551	-7.4794	-12.915	6.26174	-13.0534	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.30929	-4.3523	-7.49238	-12.7155	6.10143	-13.0076	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.28151	-4.413	-7.62528	-12.6346	5.94198	-12.9494	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.28332	-4.43091	-7.61939	-12.2531	5.79854	-12.8478	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.25274	-4.48892	-7.7478	-12.1767	5.65107	-12.7365	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.25405	-4.50423	-7.76795	-12.0679	5.50547	-12.5721	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.22175	-4.56054	-7.89382	-11.9965	5.43839	-12.652	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.22181	-4.57681	-7.89708	-11.7325	5.27506	-12.4782	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.18673	-4.63077	-8.01906	-11.664	5.1307	-12.4684	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.18635	-4.64604	-8.03198	-11.4992	5.04446	-12.3808	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.14985	-4.69749	-8.14947	-11.4349	4.92985	-12.2499	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.14795	-4.7124	-8.15784	-11.2404	4.75061	-11.9803	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.11044	-4.76167	-8.27138	-11.1802	4.75915	-12.0666	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.10826	-4.77624	-8.27896	-10.9888	4.69113	-11.9084	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.07039	-4.82244	-8.38649	-10.9331	4.64378	-11.7442	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.06791	-4.8355	-8.4079	-10.8722	4.59746	-11.6205	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.02995	-4.87973	-8.51168	-10.8206	4.54975	-11.5706	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
8.02587	-4.89432	-8.49798	-10.4768	4.47442	-11.3673	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.98765	-4.93498	-8.59441	-10.4281	4.44059	-11.1496	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.98402	-4.94652	-8.62095	-10.4271	4.43713	-11.024	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.94685	-4.98506	-8.71298	-10.3831	4.45136	-10.93	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.94258	-4.99672	-8.72649	-10.2872	4.44745	-10.786	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.90637	-5.03277	-8.81321	-10.2468	4.45788	-10.6457	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.90194	-5.04375	-8.82907	-10.1786	4.46329	-10.5756	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.86642	-5.07721	-8.91026	-10.1409	4.44057	-10.3382	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.86175	-5.08729	-8.92922	-10.1077	4.51895	-10.2367	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.82819	-5.11834	-9.00499	-10.0741	4.54925	-10.0439	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.82347	-5.12774	-9.02366	-10.0491	4.63224	-9.9707	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.7916	-5.15644	-9.09411	-10.0187	4.63755	-9.74952	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.78616	-5.16502	-9.10991	-9.98537	4.60757	-9.4335	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.75611	-5.19146	-9.17518	-9.95801	4.74589	-9.4609	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.75155	-5.19918	-9.20094	-10.0041	4.89179	-9.39473	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.7242	-5.22323	-9.26051	-9.98049	4.94849	-9.13867	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.71943	-5.22998	-9.29014	-10.0638	4.95209	-8.96272	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.69361	-5.2525	-9.34613	-10.0425	5.04121	-8.94979	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.68937	-5.25896	-9.37278	-10.1114	5.20806	-8.88942	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.66633	-5.27925	-9.4233	-10.0934	5.26887	-8.63564	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.66233	-5.28477	-9.45739	-10.2215	5.3785	-8.56768	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.64152	-5.3035	-9.50409	-10.2063	5.44864	-8.42738	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.63786	-5.30876	-9.53506	-10.3183	5.56465	-8.44845	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.61835	-5.32612	-9.57846	-10.3044	5.53862	-8.24357	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.61457	-5.33067	-9.60699	-10.4094	5.64921	-8.02513	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.5984	-5.3461	-9.64541	-10.3991	5.85094	-7.95601	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.59521	-5.3501	-9.67616	-10.5256	5.93492	-7.84119	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.58131	-5.36402	-9.71077	-10.5175	6.05986	-7.73559	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.57849	-5.3676	-9.74015	-10.6414	6.13741	-7.63243	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.56668	-5.38021	-9.7714	-10.6354	6.25659	-7.54336	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.56437	-5.38336	-9.80177	-10.7711	6.39143	-7.46358	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.55457	-5.39477	-9.82991	-10.767	6.452	-7.36418	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.55233	-5.3972	-9.86645	-10.9485	6.47916	-7.09783	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.54543	-5.40722	-9.8909	-10.9474	6.7556	-7.14598	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.54358	-5.40956	-9.91219	-11.0393	6.68682	-6.93297	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.53776	-5.41831	-9.93351	-11.0386	6.86356	-6.94732	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.53682	-5.42033	-9.96783	-11.2138	7.08741	-6.92602	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.53367	-5.42788	-9.9859	-11.2158	7.15695	-6.75136	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.53314	-5.42964	-10.0083	-11.3242	7.29976	-6.68807	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.53174	-5.43602	-10.0234	-11.3276	7.35505	-6.56058	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.53162	-5.43734	-10.0632	-11.5454	7.53544	-6.5372	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.53281	-5.44313	-10.0765	-11.5518	7.65664	-6.46417	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.53296	-5.44429	-10.1052	-11.7064	7.67559	-6.34628	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.53577	-5.44943	-10.1167	-11.7145	7.85193	-6.35845	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.53663	-5.45049	-10.1448	-11.8685	8.03231	-6.28406	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.54174	-5.45442	-10.153	-11.8787	8.13749	-6.14586	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.54299	-5.45514	-10.1736	-11.9932	8.21488	-6.01843	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.54962	-5.45794	-10.179	-12.0045	8.33626	-5.94674	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.5513	-5.45847	-10.2109	-12.1895	8.50318	-5.89335	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.56043	-5.46081	-10.2147	-12.2038	8.65894	-5.86309	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.56273	-5.4612	-10.2327	-12.31	8.77185	-5.74314	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.57324	-5.46234	-10.2335	-12.3252	8.85444	-5.64273	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.57599	-5.46258	-10.2515	-12.4349	9.02394	-5.6024	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.58784	-5.4627	-10.2497	-12.4511	9.05088	-5.45385	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.59046	-5.46255	-10.2767	-12.619	9.04088	-5.29691	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.60438	-5.46202	-10.273	-12.6376	9.34223	-5.32623	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.60781	-5.46184	-10.2866	-12.7287	9.39579	-5.21659	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.62309	-5.4603	-10.2804	-12.7484	9.55303	-5.13194	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.62713	-5.46011	-10.2941	-12.8428	9.75019	-5.14652	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.64369	-5.45756	-10.2854	-12.8634	9.7586	-4.93134	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.64804	-5.45707	-10.297	-12.9506	9.9198	-4.86941	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.66578	-5.45358	-10.2859	-12.972	9.95641	-4.74358	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.67031	-5.45272	-10.2948	-13.0485	10.0029	-4.54771	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.6891	-5.44778	-10.2801	-13.0703	10.1428	-4.45119	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.69397	-5.44665	-10.2886	-13.149	10.1981	-4.26556	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
7.71406	-5.44029	-10.2704	-13.1714	10.3644	-4.16342	2.8287e-038	2.36936e-038	-1.#QNAN	3.92364e-044
